step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,CASH_OUT,1000,C3853,5000,4000,C13853,0,1000,0,0
1,CASH_OUT,1000,C2658,5000,4000,C12658,0,1000,0,0
1,TRANSFER,1000,C7631,5000,4000,C17631,0,1000,0,0
1,CASH_OUT,1000,C2876,5000,4000,C12876,0,1000,0,0
1,CASH_OUT,1000,C2776,5000,4000,C12776,0,1000,0,0
1,TRANSFER,1000,C6198,5000,4000,C16198,0,1000,0,0
1,CASH_OUT,1000,C4123,5000,4000,C14123,0,1000,0,0
1,CASH_OUT,1000,C2199,5000,4000,C12199,0,1000,0,0
1,TRANSFER,1000,C5942,5000,4000,C15942,0,1000,0,0
1,TRANSFER,1000,C5034,5000,4000,C15034,0,1000,0,0
1,CASH_OUT,1000,C4329,5000,4000,C14329,0,1000,0,0
1,CASH_OUT,1000,C1815,5000,4000,C11815,0,1000,0,0
1,CASH_OUT,1000,C4359,5000,4000,C14359,0,1000,0,0
1,CASH_OUT,1000,C1745,5000,4000,C11745,0,1000,0,0
1,TRANSFER,1000,C9957,5000,4000,C19957,0,1000,1,0
1,CASH_OUT,1000,C2852,5000,4000,C12852,0,1000,0,0
1,CASH_OUT,1000,C3833,5000,4000,C13833,0,1000,0,0
1,TRANSFER,1000,C5020,5000,4000,C15020,0,1000,0,0
1,CASH_OUT,1000,C4137,5000,4000,C14137,0,1000,0,0
1,TRANSFER,1000,C5069,5000,4000,C15069,0,1000,0,0
1,TRANSFER,1000,C9481,5000,4000,C19481,0,1000,0,0
1,CASH_OUT,1000,C1074,5000,4000,C11074,0,1000,0,0
1,CASH_OUT,1000,C1156,5000,4000,C11156,0,1000,0,0
1,TRANSFER,1000,C7966,5000,4000,C17966,0,1000,0,0
1,CASH_OUT,1000,C2746,5000,4000,C12746,0,1000,0,0
1,TRANSFER,1000,C8624,5000,4000,C18624,0,1000,0,0
1,CASH_OUT,1000,C887,5000,4000,C10887,0,1000,0,0
1,CASH_OUT,1000,C1332,5000,4000,C11332,0,1000,0,0
1,TRANSFER,1000,C7497,5000,4000,C17497,0,1000,0,0
1,TRANSFER,1000,C9745,5000,4000,C19745,0,1000,0,0
1,CASH_OUT,1000,C279,5000,4000,C10279,0,1000,0,0
1,TRANSFER,1000,C7704,5000,4000,C17704,0,1000,0,0
1,TRANSFER,1000,C6406,5000,4000,C16406,0,1000,0,0
1,TRANSFER,1000,C7782,5000,4000,C17782,0,1000,0,0
1,TRANSFER,1000,C7590,5000,4000,C17590,0,1000,0,0
1,CASH_OUT,1000,C3344,5000,4000,C13344,0,1000,0,0
1,TRANSFER,1000,C5061,5000,4000,C15061,0,1000,0,0
1,TRANSFER,1000,C9241,5000,4000,C19241,0,1000,0,0
1,CASH_OUT,1000,C3784,5000,4000,C13784,0,1000,0,0
1,CASH_OUT,1000,C2129,5000,4000,C12129,0,1000,0,0
1,CASH_OUT,1000,C222,5000,4000,C10222,0,1000,0,0
1,TRANSFER,1000,C8824,5000,4000,C18824,0,1000,0,0
1,TRANSFER,1000,C6372,5000,4000,C16372,0,1000,0,0
1,CASH_OUT,1000,C1027,5000,4000,C11027,0,1000,0,0
1,TRANSFER,1000,C8694,5000,4000,C18694,0,1000,0,0
1,CASH_OUT,1000,C3309,5000,4000,C13309,0,1000,0,0
1,TRANSFER,1000,C5067,5000,4000,C15067,0,1000,0,0
1,TRANSFER,1000,C7453,5000,4000,C17453,0,1000,0,0
1,TRANSFER,1000,C5123,5000,4000,C15123,0,1000,0,0
1,CASH_OUT,1000,C2374,5000,4000,C12374,0,1000,0,0
1,CASH_OUT,1000,C1556,5000,4000,C11556,0,1000,0,0
1,TRANSFER,1000,C7690,5000,4000,C17690,0,1000,0,0
1,TRANSFER,1000,C5006,5000,4000,C15006,0,1000,0,0
1,CASH_OUT,1000,C462,5000,4000,C10462,0,1000,0,0
1,CASH_OUT,1000,C983,5000,4000,C10983,0,1000,0,0
1,TRANSFER,1000,C7231,5000,4000,C17231,0,1000,0,0
1,TRANSFER,1000,C7968,5000,4000,C17968,0,1000,0,0
1,TRANSFER,1000,C9253,5000,4000,C19253,0,1000,0,0
1,TRANSFER,1000,C8136,5000,4000,C18136,0,1000,0,0
1,TRANSFER,1000,C7812,5000,4000,C17812,0,1000,0,0
1,CASH_OUT,1000,C2930,5000,4000,C12930,0,1000,0,0
1,TRANSFER,1000,C6044,5000,4000,C16044,0,1000,0,0
1,TRANSFER,1000,C8641,5000,4000,C18641,0,1000,0,0
1,TRANSFER,1000,C5774,5000,4000,C15774,0,1000,0,0
1,CASH_OUT,1000,C3222,5000,4000,C13222,0,1000,0,0
1,CASH_OUT,1000,C325,5000,4000,C10325,0,1000,0,0
1,TRANSFER,1000,C7647,5000,4000,C17647,0,1000,0,0
1,CASH_OUT,1000,C4053,5000,4000,C14053,0,1000,0,0
1,CASH_OUT,1000,C4444,5000,4000,C14444,0,1000,0,0
1,CASH_OUT,1000,C548,5000,4000,C10548,0,1000,0,0
1,CASH_OUT,1000,C4475,5000,4000,C14475,0,1000,0,0
1,CASH_OUT,1000,C764,5000,4000,C10764,0,1000,0,0
1,CASH_OUT,1000,C4287,5000,4000,C14287,0,1000,0,0
1,CASH_OUT,1000,C183,5000,4000,C10183,0,1000,0,0
1,CASH_OUT,1000,C3498,5000,4000,C13498,0,1000,0,0
1,CASH_OUT,1000,C3921,5000,4000,C13921,0,1000,0,0
1,CASH_OUT,1000,C3074,5000,4000,C13074,0,1000,0,0
1,CASH_OUT,1000,C1128,5000,4000,C11128,0,1000,0,0
1,TRANSFER,1000,C9283,5000,4000,C19283,0,1000,0,0
1,CASH_OUT,1000,C818,5000,4000,C10818,0,1000,0,0
1,CASH_OUT,1000,C3269,5000,4000,C13269,0,1000,0,0
1,CASH_OUT,1000,C1166,5000,4000,C11166,0,1000,0,0
1,CASH_OUT,1000,C3857,5000,4000,C13857,0,1000,0,0
1,CASH_OUT,1000,C305,5000,4000,C10305,0,1000,0,0
1,TRANSFER,1000,C5606,5000,4000,C15606,0,1000,0,0
1,TRANSFER,1000,C5847,5000,4000,C15847,0,1000,0,0
1,TRANSFER,1000,C5494,5000,4000,C15494,0,1000,0,0
1,TRANSFER,1000,C6770,5000,4000,C16770,0,1000,0,0
1,TRANSFER,1000,C7950,5000,4000,C17950,0,1000,0,0
1,CASH_OUT,1000,C2932,5000,4000,C12932,0,1000,0,0
1,CASH_OUT,1000,C2742,5000,4000,C12742,0,1000,0,0
1,CASH_OUT,1000,C323,5000,4000,C10323,0,1000,0,0
1,TRANSFER,1000,C8878,5000,4000,C18878,0,1000,0,0
1,TRANSFER,1000,C5341,5000,4000,C15341,0,1000,0,0
1,CASH_OUT,1000,C501,5000,4000,C10501,0,1000,0,0
1,TRANSFER,1000,C6747,5000,4000,C16747,0,1000,0,0
1,CASH_OUT,1000,C3263,5000,4000,C13263,0,1000,0,0
1,TRANSFER,1000,C6412,5000,4000,C16412,0,1000,0,0
1,TRANSFER,1000,C5930,5000,4000,C15930,0,1000,0,0
1,TRANSFER,1000,C6578,5000,4000,C16578,0,1000,0,0
1,CASH_OUT,1000,C2559,5000,4000,C12559,0,1000,0,0
1,TRANSFER,1000,C9447,5000,4000,C19447,0,1000,0,0
1,CASH_OUT,1000,C964,5000,4000,C10964,0,1000,0,0
1,CASH_OUT,1000,C2515,5000,4000,C12515,0,1000,0,0
1,CASH_OUT,1000,C3881,5000,4000,C13881,0,1000,0,0
1,TRANSFER,1000,C9310,5000,4000,C19310,0,1000,0,0
1,TRANSFER,1000,C7764,5000,4000,C17764,0,1000,0,0
1,TRANSFER,1000,C7189,5000,4000,C17189,0,1000,0,0
1,CASH_OUT,1000,C3265,5000,4000,C13265,0,1000,0,0
1,CASH_OUT,1000,C3662,5000,4000,C13662,0,1000,0,0
1,CASH_OUT,1000,C1864,5000,4000,C11864,0,1000,0,0
1,CASH_OUT,1000,C147,5000,4000,C10147,0,1000,0,0
1,CASH_OUT,1000,C3101,5000,4000,C13101,0,1000,0,0
1,TRANSFER,1000,C5611,5000,4000,C15611,0,1000,0,0
1,TRANSFER,1000,C8642,5000,4000,C18642,0,1000,0,0
1,CASH_OUT,1000,C2252,5000,4000,C12252,0,1000,0,0
1,TRANSFER,1000,C7481,5000,4000,C17481,0,1000,0,0
1,TRANSFER,1000,C5330,5000,4000,C15330,0,1000,0,0
1,CASH_OUT,1000,C4731,5000,4000,C14731,0,1000,0,0
1,CASH_OUT,1000,C1827,5000,4000,C11827,0,1000,0,0
1,CASH_OUT,1000,C584,5000,4000,C10584,0,1000,0,0
1,CASH_OUT,1000,C2755,5000,4000,C12755,0,1000,0,0
1,CASH_OUT,1000,C2544,5000,4000,C12544,0,1000,0,0
1,CASH_OUT,1000,C4941,5000,4000,C14941,0,1000,0,0
1,TRANSFER,1000,C9848,5000,4000,C19848,0,1000,1,0
1,TRANSFER,1000,C6177,5000,4000,C16177,0,1000,0,0
1,TRANSFER,1000,C7800,5000,4000,C17800,0,1000,0,0
1,CASH_OUT,1000,C4697,5000,4000,C14697,0,1000,0,0
1,CASH_OUT,1000,C3945,5000,4000,C13945,0,1000,0,0
1,TRANSFER,1000,C5856,5000,4000,C15856,0,1000,0,0
1,CASH_OUT,1000,C1305,5000,4000,C11305,0,1000,0,0
1,TRANSFER,1000,C7613,5000,4000,C17613,0,1000,0,0
1,CASH_OUT,1000,C4939,5000,4000,C14939,0,1000,0,0
1,TRANSFER,1000,C6800,5000,4000,C16800,0,1000,0,0
1,TRANSFER,1000,C6907,5000,4000,C16907,0,1000,0,0
1,CASH_OUT,1000,C2885,5000,4000,C12885,0,1000,0,0
1,TRANSFER,1000,C9451,5000,4000,C19451,0,1000,0,0
1,CASH_OUT,1000,C4847,5000,4000,C14847,0,1000,0,0
1,TRANSFER,1000,C6574,5000,4000,C16574,0,1000,0,0
1,TRANSFER,1000,C8480,5000,4000,C18480,0,1000,0,0
1,TRANSFER,1000,C9287,5000,4000,C19287,0,1000,0,0
1,CASH_OUT,1000,C2970,5000,4000,C12970,0,1000,0,0
1,CASH_OUT,1000,C2529,5000,4000,C12529,0,1000,0,0
1,CASH_OUT,1000,C2191,5000,4000,C12191,0,1000,0,0
1,CASH_OUT,1000,C1431,5000,4000,C11431,0,1000,0,0
1,CASH_OUT,1000,C599,5000,4000,C10599,0,1000,0,0
1,CASH_OUT,1000,C874,5000,4000,C10874,0,1000,0,0
1,CASH_OUT,1000,C2726,5000,4000,C12726,0,1000,0,0
1,CASH_OUT,1000,C72,5000,4000,C10072,0,1000,0,0
1,TRANSFER,1000,C9412,5000,4000,C19412,0,1000,0,0
1,CASH_OUT,1000,C4469,5000,4000,C14469,0,1000,0,0
1,TRANSFER,1000,C9861,5000,4000,C19861,0,1000,1,0
1,TRANSFER,1000,C9718,5000,4000,C19718,0,1000,0,0
1,TRANSFER,1000,C7512,5000,4000,C17512,0,1000,0,0
1,TRANSFER,1000,C7030,5000,4000,C17030,0,1000,0,0
1,CASH_OUT,1000,C2827,5000,4000,C12827,0,1000,0,0
1,CASH_OUT,1000,C2317,5000,4000,C12317,0,1000,0,0
1,TRANSFER,1000,C5426,5000,4000,C15426,0,1000,0,0
1,CASH_OUT,1000,C2277,5000,4000,C12277,0,1000,0,0
1,CASH_OUT,1000,C2603,5000,4000,C12603,0,1000,0,0
1,TRANSFER,1000,C7149,5000,4000,C17149,0,1000,0,0
1,CASH_OUT,1000,C1963,5000,4000,C11963,0,1000,0,0
1,TRANSFER,1000,C6846,5000,4000,C16846,0,1000,0,0
1,TRANSFER,1000,C8779,5000,4000,C18779,0,1000,0,0
1,TRANSFER,1000,C6654,5000,4000,C16654,0,1000,0,0
1,TRANSFER,1000,C7726,5000,4000,C17726,0,1000,0,0
1,CASH_OUT,1000,C2493,5000,4000,C12493,0,1000,0,0
1,CASH_OUT,1000,C2607,5000,4000,C12607,0,1000,0,0
1,TRANSFER,1000,C5944,5000,4000,C15944,0,1000,0,0
1,CASH_OUT,1000,C2381,5000,4000,C12381,0,1000,0,0
1,CASH_OUT,1000,C2158,5000,4000,C12158,0,1000,0,0
1,CASH_OUT,1000,C114,5000,4000,C10114,0,1000,0,0
1,CASH_OUT,1000,C2773,5000,4000,C12773,0,1000,0,0
1,TRANSFER,1000,C5290,5000,4000,C15290,0,1000,0,0
1,TRANSFER,1000,C6462,5000,4000,C16462,0,1000,0,0
1,TRANSFER,1000,C6758,5000,4000,C16758,0,1000,0,0
1,TRANSFER,1000,C7756,5000,4000,C17756,0,1000,0,0
1,TRANSFER,1000,C6221,5000,4000,C16221,0,1000,0,0
1,CASH_OUT,1000,C4638,5000,4000,C14638,0,1000,0,0
1,CASH_OUT,1000,C2762,5000,4000,C12762,0,1000,0,0
1,CASH_OUT,1000,C648,5000,4000,C10648,0,1000,0,0
1,TRANSFER,1000,C9879,5000,4000,C19879,0,1000,1,0
1,CASH_OUT,1000,C4974,5000,4000,C14974,0,1000,0,0
1,CASH_OUT,1000,C4686,5000,4000,C14686,0,1000,0,0
1,TRANSFER,1000,C7000,5000,4000,C17000,0,1000,0,0
1,CASH_OUT,1000,C3250,5000,4000,C13250,0,1000,0,0
1,TRANSFER,1000,C7545,5000,4000,C17545,0,1000,0,0
1,CASH_OUT,1000,C513,5000,4000,C10513,0,1000,0,0
1,TRANSFER,1000,C6275,5000,4000,C16275,0,1000,0,0
1,TRANSFER,1000,C9073,5000,4000,C19073,0,1000,0,0
1,TRANSFER,1000,C6549,5000,4000,C16549,0,1000,0,0
1,TRANSFER,1000,C5524,5000,4000,C15524,0,1000,0,0
1,CASH_OUT,1000,C647,5000,4000,C10647,0,1000,0,0
1,TRANSFER,1000,C5146,5000,4000,C15146,0,1000,0,0
1,TRANSFER,1000,C9406,5000,4000,C19406,0,1000,0,0
1,CASH_OUT,1000,C1346,5000,4000,C11346,0,1000,0,0
1,CASH_OUT,1000,C4963,5000,4000,C14963,0,1000,0,0
1,CASH_OUT,1000,C450,5000,4000,C10450,0,1000,0,0
1,TRANSFER,1000,C9949,5000,4000,C19949,0,1000,1,0
1,TRANSFER,1000,C8323,5000,4000,C18323,0,1000,0,0
1,CASH_OUT,1000,C4505,5000,4000,C14505,0,1000,0,0
1,TRANSFER,1000,C8986,5000,4000,C18986,0,1000,0,0
1,TRANSFER,1000,C7128,5000,4000,C17128,0,1000,0,0
1,TRANSFER,1000,C9969,5000,4000,C19969,0,1000,1,0
1,CASH_OUT,1000,C4840,5000,4000,C14840,0,1000,0,0
1,CASH_OUT,1000,C49,5000,4000,C10049,0,1000,0,0
1,CASH_OUT,1000,C4022,5000,4000,C14022,0,1000,0,0
1,CASH_OUT,1000,C1833,5000,4000,C11833,0,1000,0,0
1,CASH_OUT,1000,C3463,5000,4000,C13463,0,1000,0,0
1,CASH_OUT,1000,C3198,5000,4000,C13198,0,1000,0,0
1,TRANSFER,1000,C6227,5000,4000,C16227,0,1000,0,0
1,CASH_OUT,1000,C4749,5000,4000,C14749,0,1000,0,0
1,TRANSFER,1000,C6309,5000,4000,C16309,0,1000,0,0
1,CASH_OUT,1000,C3393,5000,4000,C13393,0,1000,0,0
1,CASH_OUT,1000,C478,5000,4000,C10478,0,1000,0,0
1,TRANSFER,1000,C5700,5000,4000,C15700,0,1000,0,0
1,TRANSFER,1000,C8309,5000,4000,C18309,0,1000,0,0
1,CASH_OUT,1000,C1385,5000,4000,C11385,0,1000,0,0
1,TRANSFER,1000,C8025,5000,4000,C18025,0,1000,0,0
1,TRANSFER,1000,C8541,5000,4000,C18541,0,1000,0,0
1,CASH_OUT,1000,C3208,5000,4000,C13208,0,1000,0,0
1,TRANSFER,1000,C9559,5000,4000,C19559,0,1000,0,0
1,TRANSFER,1000,C7573,5000,4000,C17573,0,1000,0,0
1,CASH_OUT,1000,C3390,5000,4000,C13390,0,1000,0,0
1,TRANSFER,1000,C6021,5000,4000,C16021,0,1000,0,0
1,TRANSFER,1000,C8564,5000,4000,C18564,0,1000,0,0
1,CASH_OUT,1000,C217,5000,4000,C10217,0,1000,0,0
1,TRANSFER,1000,C8329,5000,4000,C18329,0,1000,0,0
1,TRANSFER,1000,C9543,5000,4000,C19543,0,1000,0,0
1,TRANSFER,1000,C5751,5000,4000,C15751,0,1000,0,0
1,CASH_OUT,1000,C1206,5000,4000,C11206,0,1000,0,0
1,CASH_OUT,1000,C4377,5000,4000,C14377,0,1000,0,0
1,CASH_OUT,1000,C848,5000,4000,C10848,0,1000,0,0
1,TRANSFER,1000,C5956,5000,4000,C15956,0,1000,0,0
1,TRANSFER,1000,C7349,5000,4000,C17349,0,1000,0,0
1,CASH_OUT,1000,C3286,5000,4000,C13286,0,1000,0,0
1,TRANSFER,1000,C9790,5000,4000,C19790,0,1000,0,0
1,TRANSFER,1000,C8016,5000,4000,C18016,0,1000,0,0
1,TRANSFER,1000,C8233,5000,4000,C18233,0,1000,0,0
1,CASH_OUT,1000,C819,5000,4000,C10819,0,1000,0,0
1,CASH_OUT,1000,C4639,5000,4000,C14639,0,1000,0,0
1,TRANSFER,1000,C7578,5000,4000,C17578,0,1000,0,0
1,CASH_OUT,1000,C1361,5000,4000,C11361,0,1000,0,0
1,TRANSFER,1000,C6955,5000,4000,C16955,0,1000,0,0
1,TRANSFER,1000,C7011,5000,4000,C17011,0,1000,0,0
1,TRANSFER,1000,C8885,5000,4000,C18885,0,1000,0,0
1,CASH_OUT,1000,C3182,5000,4000,C13182,0,1000,0,0
1,CASH_OUT,1000,C2332,5000,4000,C12332,0,1000,0,0
1,TRANSFER,1000,C9405,5000,4000,C19405,0,1000,0,0
1,CASH_OUT,1000,C4126,5000,4000,C14126,0,1000,0,0
1,TRANSFER,1000,C8071,5000,4000,C18071,0,1000,0,0
1,CASH_OUT,1000,C407,5000,4000,C10407,0,1000,0,0
1,CASH_OUT,1000,C1565,5000,4000,C11565,0,1000,0,0
1,TRANSFER,1000,C6594,5000,4000,C16594,0,1000,0,0
1,CASH_OUT,1000,C4213,5000,4000,C14213,0,1000,0,0
1,CASH_OUT,1000,C4006,5000,4000,C14006,0,1000,0,0
1,TRANSFER,1000,C6842,5000,4000,C16842,0,1000,0,0
1,TRANSFER,1000,C6436,5000,4000,C16436,0,1000,0,0
1,CASH_OUT,1000,C3400,5000,4000,C13400,0,1000,0,0
1,CASH_OUT,1000,C4837,5000,4000,C14837,0,1000,0,0
1,TRANSFER,1000,C8505,5000,4000,C18505,0,1000,0,0
1,TRANSFER,1000,C7949,5000,4000,C17949,0,1000,0,0
1,CASH_OUT,1000,C912,5000,4000,C10912,0,1000,0,0
1,CASH_OUT,1000,C2153,5000,4000,C12153,0,1000,0,0
1,CASH_OUT,1000,C3109,5000,4000,C13109,0,1000,0,0
1,CASH_OUT,1000,C3991,5000,4000,C13991,0,1000,0,0
1,CASH_OUT,1000,C1354,5000,4000,C11354,0,1000,0,0
1,CASH_OUT,1000,C4981,5000,4000,C14981,0,1000,0,0
1,CASH_OUT,1000,C4541,5000,4000,C14541,0,1000,0,0
1,CASH_OUT,1000,C4162,5000,4000,C14162,0,1000,0,0
1,TRANSFER,1000,C6414,5000,4000,C16414,0,1000,0,0
1,TRANSFER,1000,C8437,5000,4000,C18437,0,1000,0,0
1,TRANSFER,1000,C8360,5000,4000,C18360,0,1000,0,0
1,TRANSFER,1000,C8802,5000,4000,C18802,0,1000,0,0
1,CASH_OUT,1000,C3691,5000,4000,C13691,0,1000,0,0
1,CASH_OUT,1000,C1786,5000,4000,C11786,0,1000,0,0
1,TRANSFER,1000,C8864,5000,4000,C18864,0,1000,0,0
1,CASH_OUT,1000,C1920,5000,4000,C11920,0,1000,0,0
1,CASH_OUT,1000,C4303,5000,4000,C14303,0,1000,0,0
1,TRANSFER,1000,C6710,5000,4000,C16710,0,1000,0,0
1,TRANSFER,1000,C9129,5000,4000,C19129,0,1000,0,0
1,TRANSFER,1000,C7498,5000,4000,C17498,0,1000,0,0
1,TRANSFER,1000,C7910,5000,4000,C17910,0,1000,0,0
1,TRANSFER,1000,C8062,5000,4000,C18062,0,1000,0,0
1,CASH_OUT,1000,C3314,5000,4000,C13314,0,1000,0,0
1,CASH_OUT,1000,C996,5000,4000,C10996,0,1000,0,0
1,TRANSFER,1000,C6847,5000,4000,C16847,0,1000,0,0
1,TRANSFER,1000,C9658,5000,4000,C19658,0,1000,0,0
1,TRANSFER,1000,C7064,5000,4000,C17064,0,1000,0,0
1,TRANSFER,1000,C8623,5000,4000,C18623,0,1000,0,0
1,TRANSFER,1000,C6768,5000,4000,C16768,0,1000,0,0
1,TRANSFER,1000,C7724,5000,4000,C17724,0,1000,0,0
1,TRANSFER,1000,C5546,5000,4000,C15546,0,1000,0,0
1,CASH_OUT,1000,C3776,5000,4000,C13776,0,1000,0,0
1,TRANSFER,1000,C7739,5000,4000,C17739,0,1000,0,0
1,CASH_OUT,1000,C3169,5000,4000,C13169,0,1000,0,0
1,TRANSFER,1000,C8241,5000,4000,C18241,0,1000,0,0
1,CASH_OUT,1000,C1567,5000,4000,C11567,0,1000,0,0
1,TRANSFER,1000,C6529,5000,4000,C16529,0,1000,0,0
1,TRANSFER,1000,C9977,5000,4000,C19977,0,1000,1,0
1,CASH_OUT,1000,C4130,5000,4000,C14130,0,1000,0,0
1,TRANSFER,1000,C8968,5000,4000,C18968,0,1000,0,0
1,TRANSFER,1000,C7822,5000,4000,C17822,0,1000,0,0
1,CASH_OUT,1000,C377,5000,4000,C10377,0,1000,0,0
1,CASH_OUT,1000,C4699,5000,4000,C14699,0,1000,0,0
1,TRANSFER,1000,C9685,5000,4000,C19685,0,1000,0,0
1,CASH_OUT,1000,C4058,5000,4000,C14058,0,1000,0,0
1,TRANSFER,1000,C9565,5000,4000,C19565,0,1000,0,0
1,TRANSFER,1000,C5556,5000,4000,C15556,0,1000,0,0
1,CASH_OUT,1000,C4244,5000,4000,C14244,0,1000,0,0
1,TRANSFER,1000,C9746,5000,4000,C19746,0,1000,0,0
1,TRANSFER,1000,C5197,5000,4000,C15197,0,1000,0,0
1,CASH_OUT,1000,C4476,5000,4000,C14476,0,1000,0,0
1,TRANSFER,1000,C8504,5000,4000,C18504,0,1000,0,0
1,CASH_OUT,1000,C1072,5000,4000,C11072,0,1000,0,0
1,TRANSFER,1000,C5730,5000,4000,C15730,0,1000,0,0
1,CASH_OUT,1000,C3068,5000,4000,C13068,0,1000,0,0
1,TRANSFER,1000,C8553,5000,4000,C18553,0,1000,0,0
1,CASH_OUT,1000,C4161,5000,4000,C14161,0,1000,0,0
1,TRANSFER,1000,C6027,5000,4000,C16027,0,1000,0,0
1,TRANSFER,1000,C9276,5000,4000,C19276,0,1000,0,0
1,TRANSFER,1000,C7765,5000,4000,C17765,0,1000,0,0
1,CASH_OUT,1000,C3505,5000,4000,C13505,0,1000,0,0
1,CASH_OUT,1000,C1160,5000,4000,C11160,0,1000,0,0
1,CASH_OUT,1000,C1760,5000,4000,C11760,0,1000,0,0
1,CASH_OUT,1000,C3621,5000,4000,C13621,0,1000,0,0
1,TRANSFER,1000,C9372,5000,4000,C19372,0,1000,0,0
1,CASH_OUT,1000,C4052,5000,4000,C14052,0,1000,0,0
1,CASH_OUT,1000,C2858,5000,4000,C12858,0,1000,0,0
1,CASH_OUT,1000,C3275,5000,4000,C13275,0,1000,0,0
1,TRANSFER,1000,C9278,5000,4000,C19278,0,1000,0,0
1,CASH_OUT,1000,C1106,5000,4000,C11106,0,1000,0,0
1,TRANSFER,1000,C9981,5000,4000,C19981,0,1000,1,0
1,CASH_OUT,1000,C3980,5000,4000,C13980,0,1000,0,0
1,TRANSFER,1000,C7382,5000,4000,C17382,0,1000,0,0
1,CASH_OUT,1000,C2320,5000,4000,C12320,0,1000,0,0
1,TRANSFER,1000,C9476,5000,4000,C19476,0,1000,0,0
1,TRANSFER,1000,C8628,5000,4000,C18628,0,1000,0,0
1,CASH_OUT,1000,C159,5000,4000,C10159,0,1000,0,0
1,TRANSFER,1000,C6334,5000,4000,C16334,0,1000,0,0
1,CASH_OUT,1000,C3666,5000,4000,C13666,0,1000,0,0
1,CASH_OUT,1000,C44,5000,4000,C10044,0,1000,0,0
1,TRANSFER,1000,C8248,5000,4000,C18248,0,1000,0,0
1,TRANSFER,1000,C5087,5000,4000,C15087,0,1000,0,0
1,TRANSFER,1000,C7037,5000,4000,C17037,0,1000,0,0
1,CASH_OUT,1000,C4275,5000,4000,C14275,0,1000,0,0
1,TRANSFER,1000,C5326,5000,4000,C15326,0,1000,0,0
1,TRANSFER,1000,C9841,5000,4000,C19841,0,1000,1,0
1,TRANSFER,1000,C8616,5000,4000,C18616,0,1000,0,0
1,CASH_OUT,1000,C63,5000,4000,C10063,0,1000,0,0
1,CASH_OUT,1000,C3715,5000,4000,C13715,0,1000,0,0
1,CASH_OUT,1000,C1133,5000,4000,C11133,0,1000,0,0
1,CASH_OUT,1000,C2664,5000,4000,C12664,0,1000,0,0
1,TRANSFER,1000,C9985,5000,4000,C19985,0,1000,1,0
1,TRANSFER,1000,C8606,5000,4000,C18606,0,1000,0,0
1,CASH_OUT,1000,C1601,5000,4000,C11601,0,1000,0,0
1,CASH_OUT,1000,C3880,5000,4000,C13880,0,1000,0,0
1,TRANSFER,1000,C6182,5000,4000,C16182,0,1000,0,0
1,TRANSFER,1000,C5291,5000,4000,C15291,0,1000,0,0
1,TRANSFER,1000,C7855,5000,4000,C17855,0,1000,0,0
1,TRANSFER,1000,C7153,5000,4000,C17153,0,1000,0,0
1,CASH_OUT,1000,C3398,5000,4000,C13398,0,1000,0,0
1,CASH_OUT,1000,C881,5000,4000,C10881,0,1000,0,0
1,TRANSFER,1000,C9887,5000,4000,C19887,0,1000,1,0
1,TRANSFER,1000,C5209,5000,4000,C15209,0,1000,0,0
1,CASH_OUT,1000,C2367,5000,4000,C12367,0,1000,0,0
1,CASH_OUT,1000,C3247,5000,4000,C13247,0,1000,0,0
1,CASH_OUT,1000,C828,5000,4000,C10828,0,1000,0,0
1,CASH_OUT,1000,C2321,5000,4000,C12321,0,1000,0,0
1,CASH_OUT,1000,C12,5000,4000,C10012,0,1000,0,0
1,CASH_OUT,1000,C4375,5000,4000,C14375,0,1000,0,0
1,CASH_OUT,1000,C2052,5000,4000,C12052,0,1000,0,0
1,CASH_OUT,1000,C3130,5000,4000,C13130,0,1000,0,0
1,TRANSFER,1000,C6649,5000,4000,C16649,0,1000,0,0
1,CASH_OUT,1000,C4063,5000,4000,C14063,0,1000,0,0
1,TRANSFER,1000,C8938,5000,4000,C18938,0,1000,0,0
1,CASH_OUT,1000,C2170,5000,4000,C12170,0,1000,0,0
1,TRANSFER,1000,C5117,5000,4000,C15117,0,1000,0,0
1,CASH_OUT,1000,C1273,5000,4000,C11273,0,1000,0,0
1,CASH_OUT,1000,C1151,5000,4000,C11151,0,1000,0,0
1,TRANSFER,1000,C6620,5000,4000,C16620,0,1000,0,0
1,TRANSFER,1000,C8909,5000,4000,C18909,0,1000,0,0
1,CASH_OUT,1000,C1382,5000,4000,C11382,0,1000,0,0
1,CASH_OUT,1000,C4628,5000,4000,C14628,0,1000,0,0
1,TRANSFER,1000,C6632,5000,4000,C16632,0,1000,0,0
1,CASH_OUT,1000,C2661,5000,4000,C12661,0,1000,0,0
1,CASH_OUT,1000,C2251,5000,4000,C12251,0,1000,0,0
1,CASH_OUT,1000,C3887,5000,4000,C13887,0,1000,0,0
1,CASH_OUT,1000,C3562,5000,4000,C13562,0,1000,0,0
1,CASH_OUT,1000,C308,5000,4000,C10308,0,1000,0,0
1,CASH_OUT,1000,C3162,5000,4000,C13162,0,1000,0,0
1,CASH_OUT,1000,C2498,5000,4000,C12498,0,1000,0,0
1,TRANSFER,1000,C8664,5000,4000,C18664,0,1000,0,0
